epoch,auc_pr,auc_roc,loss,lr,val_auc_pr,val_auc_roc,val_loss
0,0.17875206470489502,0.7937044501304626,1.020293951034546,0.001,0.1674444079399109,0.7709699869155884,1.1832928657531738
1,0.22467511892318726,0.8609076142311096,0.8175931572914124,0.001,0.12144314497709274,0.7054609060287476,2.30515193939209
2,0.24521493911743164,0.871394157409668,0.7897637486457825,0.001,0.13017524778842926,0.7324527502059937,2.9700887203216553
3,0.2653125524520874,0.8846561908721924,0.7417528629302979,0.001,0.1630958467721939,0.7931620478630066,2.6558830738067627
4,0.2805100977420807,0.8892191648483276,0.7291837930679321,0.001,0.17875936627388,0.8002117872238159,2.4921200275421143
5,0.29818224906921387,0.8956634402275085,0.7071120142936707,0.001,0.1761128157377243,0.7798182368278503,1.9626835584640503
6,0.30796903371810913,0.9014639258384705,0.6857157349586487,0.001,0.21254006028175354,0.8149998784065247,1.5425525903701782
7,0.3302345275878906,0.907214879989624,0.6633414030075073,0.001,0.21594330668449402,0.8343555927276611,1.5785911083221436
8,0.36108940839767456,0.9140735268592834,0.6445410847663879,0.001,0.2602894902229309,0.8585492968559265,1.095915675163269
9,0.37189391255378723,0.9183471202850342,0.6252135038375854,0.001,0.2601683735847473,0.8565391898155212,1.1124868392944336
10,0.3925357460975647,0.9228394627571106,0.607130765914917,0.001,0.22298024594783783,0.845181405544281,1.103450059890747
11,0.38351935148239136,0.920978307723999,0.6151047945022583,0.001,0.2495867758989334,0.858504593372345,0.9024322628974915
12,0.4043288230895996,0.9260969758033752,0.5962083339691162,0.001,0.21517956256866455,0.8550289273262024,0.92884761095047
13,0.41687092185020447,0.9292030334472656,0.5814961194992065,0.001,0.21751873195171356,0.853863000869751,0.9392039775848389
14,0.43636611104011536,0.9307951927185059,0.5801211595535278,0.001,0.25000083446502686,0.8646025657653809,0.8957235217094421
15,0.4088836908340454,0.930341362953186,0.5786736011505127,0.001,0.1929226815700531,0.8484053015708923,0.9843994975090027
16,0.4393468201160431,0.9339132308959961,0.565792441368103,0.001,0.22086064517498016,0.854365885257721,0.9909380674362183
17,0.45185229182243347,0.9367998242378235,0.5471482276916504,0.001,0.17651323974132538,0.832374632358551,1.0903832912445068
18,0.44636937975883484,0.9356618523597717,0.5580729246139526,0.001,0.25548380613327026,0.8648846745491028,0.9173709154129028
19,0.47653764486312866,0.9398636221885681,0.5405084490776062,0.001,0.26290443539619446,0.8667323589324951,0.9270633459091187
20,0.47154414653778076,0.9406537413597107,0.5318856835365295,0.001,0.29590797424316406,0.8820945024490356,0.8437702655792236
21,0.47058403491973877,0.9432755708694458,0.5163636803627014,0.001,0.22782200574874878,0.8603962659835815,0.9323620200157166
22,0.4995972514152527,0.9466990232467651,0.5034135580062866,0.001,0.2643614411354065,0.8732128143310547,0.8937847018241882
23,0.4700382351875305,0.943565845489502,0.5087922811508179,0.001,0.3132762312889099,0.8883053064346313,0.843509316444397
24,0.49152737855911255,0.9471850991249084,0.49613726139068604,0.001,0.29374492168426514,0.8788484334945679,0.848095178604126
25,0.5026959776878357,0.9479660987854004,0.4972171187400818,0.001,0.30790334939956665,0.8860350251197815,0.8295799493789673
26,0.5275475978851318,0.951629638671875,0.4827127754688263,0.001,0.3016625642776489,0.8909462094306946,0.7830002307891846
27,0.5149573087692261,0.9514481425285339,0.47381988167762756,0.001,0.22234714031219482,0.8653726577758789,0.8441956043243408
28,0.5186465382575989,0.9497188329696655,0.48846980929374695,0.001,0.2843024432659149,0.8862496614456177,0.8089452385902405
29,0.485009104013443,0.944474995136261,0.5152069330215454,0.001,0.37039947509765625,0.9080870747566223,0.7024210095405579
30,0.5153483748435974,0.9526072144508362,0.46543949842453003,0.001,0.4399116039276123,0.9210730791091919,0.6881660223007202
31,0.5372854471206665,0.9559352993965149,0.45004037022590637,0.001,0.41777944564819336,0.9187061190605164,0.6681052446365356
32,0.5543655157089233,0.958208441734314,0.4376697838306427,0.001,0.43199726939201355,0.9194488525390625,0.6797186136245728
33,0.5492788553237915,0.9577011466026306,0.44465383887290955,0.001,0.4608224630355835,0.9237951636314392,0.6784440279006958
34,0.5485798716545105,0.9585449695587158,0.4361424446105957,0.001,0.43753212690353394,0.921006977558136,0.6956325769424438
35,0.5674866437911987,0.9597432017326355,0.43644195795059204,0.001,0.4462783634662628,0.920864462852478,0.7468996047973633
36,0.5658854842185974,0.9603717923164368,0.42504069209098816,0.001,0.441602498292923,0.9165849685668945,0.7279190421104431
37,0.5724849700927734,0.9607561230659485,0.4232448935508728,0.001,0.4518603980541229,0.9238172173500061,0.7366726994514465
38,0.5846145153045654,0.9636145234107971,0.4053657352924347,0.001,0.4648263454437256,0.9231995344161987,0.7716283202171326
39,0.614571750164032,0.966194748878479,0.39243263006210327,0.001,0.4394325315952301,0.9211674332618713,0.7198617458343506
40,0.6077783703804016,0.9659639000892639,0.39580202102661133,0.001,0.4405602216720581,0.9226863980293274,0.7948712110519409
41,0.5901866555213928,0.9646751284599304,0.3942432403564453,0.001,0.3868037462234497,0.9109838604927063,0.7569558620452881
42,0.599870502948761,0.9659770131111145,0.38757261633872986,0.001,0.43457919359207153,0.9148434996604919,0.8672480583190918
43,0.6067926287651062,0.9670233726501465,0.38203734159469604,0.001,0.46060413122177124,0.9194813966751099,0.7963260412216187
44,0.6173006892204285,0.967781662940979,0.3794572055339813,0.001,0.4503045678138733,0.9213383197784424,0.811275839805603
