epoch,auc_pr,auc_roc,loss,lr,val_auc_pr,val_auc_roc,val_loss
0,0.13489024341106415,0.8033071160316467,1.0221613645553589,0.001,0.10900092124938965,0.7834330201148987,1.0455756187438965
1,0.16575317084789276,0.860497772693634,0.8325669765472412,0.001,0.0784335732460022,0.6653698086738586,1.9623298645019531
2,0.17454037070274353,0.8701435327529907,0.801806628704071,0.001,0.0822913870215416,0.712778627872467,2.6678802967071533
3,0.18858493864536285,0.8816543817520142,0.7582871913909912,0.001,0.11262298375368118,0.7877379655838013,2.108172655105591
4,0.19890661537647247,0.8853875994682312,0.7493476271629333,0.001,0.13215528428554535,0.8224112391471863,1.8104861974716187
5,0.2187274694442749,0.8966566324234009,0.7110500931739807,0.001,0.13645538687705994,0.8187797665596008,1.4906872510910034
6,0.2302747368812561,0.9024055600166321,0.6819062232971191,0.001,0.1420307755470276,0.8215157985687256,1.3834962844848633
7,0.24299821257591248,0.9066880941390991,0.6702055931091309,0.001,0.13098134100437164,0.8298376202583313,1.2961888313293457
8,0.26266708970069885,0.9097731709480286,0.6652393341064453,0.001,0.1419661045074463,0.8439849019050598,1.0245457887649536
9,0.2679102420806885,0.9117684364318848,0.6650252342224121,0.001,0.16369226574897766,0.857738733291626,0.9274738430976868
10,0.277113676071167,0.9160693883895874,0.6404646635055542,0.001,0.15129892528057098,0.8464508056640625,1.0263521671295166
11,0.2710743546485901,0.9148240089416504,0.6360120177268982,0.001,0.14691324532032013,0.8534360527992249,0.8863340616226196
12,0.28008782863616943,0.9174512624740601,0.6302685737609863,0.001,0.14384466409683228,0.851792573928833,0.8867620825767517
13,0.2966024577617645,0.9218739867210388,0.6133571267127991,0.001,0.14486828446388245,0.8490923643112183,0.8962098360061646
14,0.28597503900527954,0.9225397706031799,0.6059012413024902,0.001,0.14180052280426025,0.8474041223526001,0.9381617903709412
15,0.29864704608917236,0.9222106337547302,0.6105125546455383,0.001,0.13073289394378662,0.8480166792869568,0.840716540813446
16,0.3169967830181122,0.928904116153717,0.5789349675178528,0.001,0.13566219806671143,0.848459005355835,0.8576050996780396
17,0.3031702935695648,0.9279796481132507,0.5768880248069763,0.001,0.11036317050457001,0.8430012464523315,0.8621787428855896
18,0.3186596632003784,0.9304513931274414,0.5749771595001221,0.001,0.13805611431598663,0.8584926128387451,0.8579700589179993
19,0.3267449140548706,0.9321928024291992,0.563407838344574,0.001,0.11310204863548279,0.8461489677429199,0.8207884430885315
20,0.33705949783325195,0.9359186291694641,0.5473986268043518,0.001,0.148199662566185,0.8609427213668823,0.8347077369689941
21,0.3372334837913513,0.9350997805595398,0.5522456169128418,0.001,0.1327311396598816,0.8509581089019775,0.8396437168121338
22,0.34851938486099243,0.9372876882553101,0.5447357296943665,0.001,0.13666781783103943,0.8536652326583862,0.8156167268753052
23,0.33237242698669434,0.9369112253189087,0.5375291705131531,0.001,0.1899564564228058,0.8920146226882935,0.7090573906898499
24,0.3365996479988098,0.937895655632019,0.5354679226875305,0.001,0.1923999935388565,0.8887118697166443,0.7372711300849915
25,0.3377838134765625,0.9395859241485596,0.5229436755180359,0.001,0.19892144203186035,0.8907782435417175,0.7171215415000916
26,0.37857043743133545,0.9446694850921631,0.5113212466239929,0.001,0.21315181255340576,0.8901250958442688,0.7250053286552429
27,0.3686071038246155,0.9444548487663269,0.5078608393669128,0.001,0.1856480836868286,0.8787009119987488,0.7505622506141663
28,0.36872243881225586,0.9438056945800781,0.5109462738037109,0.001,0.1552494466304779,0.8624156713485718,0.8226917386054993
29,0.30394572019577026,0.9277271032333374,0.5919784307479858,0.001,0.24618935585021973,0.9077116250991821,0.6867520809173584
30,0.3474952280521393,0.9412524104118347,0.5146363973617554,0.001,0.3186211884021759,0.9232675433158875,0.6041951775550842
31,0.3579118847846985,0.9443405270576477,0.5033142566680908,0.001,0.2755890190601349,0.9129883050918579,0.6310870051383972
32,0.3819016218185425,0.9484682083129883,0.48481541872024536,0.001,0.29938003420829773,0.9170047044754028,0.6304713487625122
33,0.3931293487548828,0.9511318802833557,0.47099199891090393,0.001,0.31742197275161743,0.9226556420326233,0.6328783631324768
34,0.4057307243347168,0.9519394636154175,0.4646947383880615,0.001,0.2571278214454651,0.9109477996826172,0.6779925227165222
35,0.40113383531570435,0.9501573443412781,0.47841677069664,0.001,0.2939284145832062,0.9045043587684631,0.9551490545272827
36,0.41859641671180725,0.95411217212677,0.4540909230709076,0.001,0.30470532178878784,0.9213045835494995,0.6599869728088379
37,0.40886878967285156,0.9534978270530701,0.45532017946243286,0.001,0.3066619038581848,0.9209719300270081,0.6975857019424438
38,0.4163432717323303,0.9547517895698547,0.4462182819843292,0.001,0.30960023403167725,0.922356128692627,0.6369131803512573
39,0.4290962815284729,0.9576770663261414,0.4322933554649353,0.001,0.2812330722808838,0.91709303855896,0.677148163318634
40,0.4392421245574951,0.9569739103317261,0.4388938844203949,0.001,0.3202270567417145,0.9214697480201721,0.7037981748580933
41,0.4654403626918793,0.9603561162948608,0.421867698431015,0.001,0.3093951642513275,0.9138099551200867,0.705954372882843
42,0.4572497010231018,0.9594825506210327,0.42465662956237793,0.001,0.3361780047416687,0.9154744744300842,0.7834901213645935
43,0.449441134929657,0.9602635502815247,0.41550326347351074,0.001,0.3188018202781677,0.9177830219268799,0.7766900658607483
44,0.48064833879470825,0.9625696539878845,0.40702024102211,0.001,0.3280991017818451,0.9195185303688049,0.7524731755256653
45,0.4618135988712311,0.9608880877494812,0.41461181640625,0.001,0.2744355797767639,0.9036462903022766,0.7459433674812317
46,0.4494863450527191,0.959829568862915,0.4192580282688141,0.001,0.32098376750946045,0.9164358377456665,0.7642448544502258
47,0.4705248177051544,0.962590217590332,0.40238162875175476,0.001,0.3059117794036865,0.9117866158485413,0.8271874189376831
48,0.4361080825328827,0.9574112892150879,0.43700936436653137,0.001,0.2997676134109497,0.9070227146148682,0.8208405375480652
49,0.4557681679725647,0.9610852003097534,0.41281694173812866,0.001,0.2734885811805725,0.9029480218887329,0.8889048099517822
50,0.4703833758831024,0.963391900062561,0.3998072147369385,0.001,0.29850494861602783,0.9125150442123413,0.8101709485054016
51,0.49677783250808716,0.9647935628890991,0.391499787569046,0.001,0.31246447563171387,0.9084431529045105,0.9479957818984985
52,0.4942564368247986,0.9652625322341919,0.3841063678264618,0.001,0.2992449700832367,0.9095968008041382,0.810712456703186
53,0.5056344866752625,0.9678388237953186,0.36782318353652954,0.001,0.3400449752807617,0.9180160164833069,0.7888649702072144
54,0.5013786554336548,0.9667198657989502,0.37433555722236633,0.001,0.3160589635372162,0.9166862964630127,0.7860419154167175
55,0.5051171779632568,0.9678928256034851,0.3665582239627838,0.001,0.3308846950531006,0.9132741093635559,0.8510984182357788
56,0.5220600962638855,0.9688730239868164,0.3657838702201843,0.001,0.32772740721702576,0.9170342683792114,0.7964851260185242
57,0.5190212726593018,0.9693869352340698,0.35722798109054565,0.001,0.2991590201854706,0.9082638025283813,0.93060302734375
58,0.5305134057998657,0.9703842401504517,0.35306185483932495,0.001,0.3129754662513733,0.9120386242866516,0.7996147274971008
59,0.45433589816093445,0.9638054370880127,0.3899114429950714,0.001,0.3018549084663391,0.9074487090110779,0.8342528343200684
60,0.513740062713623,0.9682482481002808,0.3673516511917114,0.001,0.3060525953769684,0.9136685729026794,0.7811828255653381
61,0.5240399837493896,0.9698086380958557,0.3534649610519409,0.001,0.2962847352027893,0.9093793034553528,0.9199724793434143
62,0.5357359051704407,0.9716210961341858,0.34372958540916443,0.001,0.30137765407562256,0.9081732630729675,0.9135336875915527
63,0.5165453553199768,0.9689018130302429,0.3623931109905243,0.001,0.2983055114746094,0.9065185189247131,0.9324285387992859
64,0.5357251763343811,0.9709524512290955,0.34898146986961365,0.001,0.30572617053985596,0.9100520014762878,0.9254275560379028
65,0.5548930764198303,0.9724108576774597,0.3400819003582001,0.001,0.31245407462120056,0.9137470126152039,0.8555166721343994
66,0.5598193407058716,0.9740017652511597,0.3255186080932617,0.001,0.3111916184425354,0.9067357182502747,0.9968831539154053
67,0.5509370565414429,0.9730596542358398,0.3315945565700531,0.001,0.28204861283302307,0.9072369933128357,0.8550847172737122
68,0.5513902902603149,0.9725571870803833,0.3371642827987671,0.001,0.3106129765510559,0.9115727543830872,0.9420859217643738
69,0.5428465604782104,0.9725132584571838,0.33639779686927795,0.001,0.2722640037536621,0.9094723463058472,0.87715083360672
70,0.555734395980835,0.972947359085083,0.33707112073898315,0.001,0.31202930212020874,0.9125633835792542,0.8910845518112183
71,0.564064085483551,0.9745144248008728,0.3226707875728607,0.001,0.3205624222755432,0.9052190780639648,0.9713514447212219
72,0.582616925239563,0.9749708771705627,0.3232297897338867,0.001,0.3207653760910034,0.9122704267501831,0.8690612316131592
73,0.5774211883544922,0.9748227596282959,0.32056668400764465,0.001,0.32203346490859985,0.9073948860168457,0.9466778635978699
74,0.5440382957458496,0.9739828109741211,0.32380610704421997,0.001,0.3035566210746765,0.9059948325157166,1.0036451816558838
75,0.5922764539718628,0.9762382507324219,0.3119541108608246,0.001,0.32700681686401367,0.9118404388427734,0.9342330098152161
76,0.5741171836853027,0.9752799272537231,0.31874150037765503,0.001,0.3166479468345642,0.9055891036987305,1.0260095596313477
77,0.5662517547607422,0.9746109247207642,0.3235730528831482,0.001,0.2994292378425598,0.9128163456916809,0.8541409373283386
78,0.514584481716156,0.9696134924888611,0.3545178472995758,0.001,0.2982495427131653,0.91036456823349,0.8647514581680298
79,0.5774702429771423,0.9747552871704102,0.32276612520217896,0.001,0.3197731673717499,0.9094127416610718,0.903451681137085
80,0.5777646899223328,0.9759074449539185,0.3117274343967438,0.001,0.3142164945602417,0.9082044959068298,0.9608572721481323
81,0.5967628359794617,0.97765052318573,0.2982427477836609,0.001,0.326873779296875,0.9050910472869873,1.0242515802383423
82,0.5873508453369141,0.9764618873596191,0.3079594373703003,0.001,0.31785890460014343,0.8997937440872192,1.0796740055084229
83,0.6030838489532471,0.9778584241867065,0.2984203100204468,0.001,0.3254753053188324,0.9056556820869446,1.034379243850708
84,0.6156437993049622,0.9783139228820801,0.29429498314857483,0.001,0.30363598465919495,0.9121686816215515,0.8998596668243408
85,0.5930309295654297,0.9769166707992554,0.30632540583610535,0.001,0.30862078070640564,0.8976084589958191,1.1821476221084595
86,0.6002014875411987,0.9776374697685242,0.3000636100769043,0.001,0.2939351201057434,0.9045699834823608,0.9778270721435547
87,0.5881628394126892,0.9769657850265503,0.3041483163833618,0.001,0.2700684666633606,0.9033583402633667,0.8729745149612427
88,0.5983983278274536,0.977150559425354,0.305078387260437,0.001,0.3089246153831482,0.9017451405525208,1.1206774711608887
89,0.6070942878723145,0.9786815643310547,0.2910945415496826,0.001,0.3181253671646118,0.9082122445106506,1.0017106533050537
90,0.6243059039115906,0.9796773195266724,0.2835419476032257,0.001,0.3190842270851135,0.9044374227523804,1.122092366218567
91,0.6249929666519165,0.979630172252655,0.2825314402580261,0.001,0.3002569377422333,0.901191234588623,1.0840662717819214
92,0.6196399331092834,0.9801119565963745,0.2771284878253937,0.001,0.3172837793827057,0.905682384967804,1.078635811805725
93,0.6113690137863159,0.9785378575325012,0.2942744493484497,0.001,0.3080776333808899,0.9024328589439392,1.053626298904419
94,0.6263411045074463,0.9797917008399963,0.2853925824165344,0.001,0.31552669405937195,0.9055129885673523,1.0322078466415405
95,0.6156268119812012,0.9787565469741821,0.2919611930847168,0.001,0.3002435564994812,0.9015851616859436,1.072791337966919
96,0.5973156690597534,0.9771105051040649,0.3060604929924011,0.001,0.30427905917167664,0.9045901894569397,1.0103166103363037
97,0.626001238822937,0.9798293113708496,0.28379616141319275,0.001,0.3245841860771179,0.9038734436035156,1.1145358085632324
98,0.6273366212844849,0.9800047278404236,0.279155969619751,0.001,0.29421311616897583,0.8980910778045654,1.1706547737121582
99,0.6375090479850769,0.9805416464805603,0.2789478600025177,0.001,0.30668994784355164,0.9067255854606628,0.977505624294281
100,0.5792131423950195,0.9775177836418152,0.3041873276233673,0.001,0.2730987071990967,0.9021003246307373,0.9817347526550293
101,0.6152127981185913,0.9783945679664612,0.295736700296402,0.001,0.319707989692688,0.9042798280715942,1.0639188289642334
102,0.6335126161575317,0.9809315204620361,0.2701426148414612,0.001,0.30848661065101624,0.9036505818367004,1.0715360641479492
103,0.6221446394920349,0.9795495867729187,0.2862756848335266,0.001,0.2920578122138977,0.9070091247558594,0.9609819650650024
104,0.6359034776687622,0.9812228083610535,0.2689541280269623,0.000100000005,0.31828463077545166,0.9060081839561462,1.0381014347076416
